1.92	-0.34218	-0.939635
1.93	-0.351559	-0.936166
1.94	-0.360903	-0.932604
1.95	-0.370211	-0.928948
1.96	-0.379482	-0.925199
1.97	-0.388715	-0.921358
1.98	-0.397909	-0.917425
1.99	-0.407064	-0.9134
2	-0.416177	-0.909284
2.01	-0.425249	-0.905077
2.02	-0.434279	-0.900779
2.03	-0.443265	-0.896391
2.04	-0.452207	-0.891914
2.05	-0.461103	-0.887347
2.06	-0.469954	-0.882691
2.07	-0.478757	-0.877948
2.08	-0.487512	-0.873116
2.09	-0.496219	-0.868198
2.1	-0.504876	-0.863192
2.11	-0.513483	-0.8581
2.12	-0.522038	-0.852922
2.13	-0.530542	-0.847659
2.14	-0.538992	-0.842311
2.15	-0.547388	-0.836879
2.16	-0.555729	-0.831364
2.17	-0.564015	-0.825765
2.18	-0.572245	-0.820083
2.19	-0.580417	-0.81432
2.2	-0.588531	-0.808475
2.21	-0.596586	-0.802549
2.22	-0.604582	-0.796543
2.23	-0.612517	-0.790458
2.24	-0.620391	-0.784293
2.25	-0.628203	-0.77805
2.26	-0.635952	-0.771729
2.27	-0.643638	-0.765331
2.28	-0.651259	-0.758856
2.29	-0.658815	-0.752306
2.3	-0.666305	-0.74568
2.31	-0.673728	-0.73898
2.32	-0.681084	-0.732205
2.33	-0.688372	-0.725358
2.34	-0.695592	-0.718438
2.35	-0.702741	-0.711446
2.36	-0.70982	-0.704383
2.37	-0.716829	-0.69725
2.38	-0.723765	-0.690046
2.39	-0.73063	-0.682774
2.4	-0.737421	-0.675434
2.41	-0.744138	-0.668026
2.42	-0.750781	-0.660551
2.43	-0.757349	-0.65301
2.44	-0.763842	-0.645404
2.45	-0.770258	-0.637733
2.46	-0.776596	-0.629999
2.47	-0.782858	-0.622202
2.48	-0.78904	-0.614342
2.49	-0.795144	-0.606421
2.5	-0.801169	-0.598439
2.51	-0.807113	-0.590397
2.52	-0.812977	-0.582297
2.53	-0.818759	-0.574138
2.54	-0.82446	-0.565922
2.55	-0.830077	-0.557649
2.56	-0.835612	-0.54932
2.57	-0.841064	-0.540936
2.58	-0.846431	-0.532499
2.59	-0.851714	-0.524008
2.6	-0.856911	-0.515464
2.61	-0.862023	-0.50687
2.62	-0.867049	-0.498224
2.63	-0.871988	-0.489529
2.64	-0.876839	-0.480784
2.65	-0.881603	-0.471992
2.66	-0.886279	-0.463152
2.67	-0.890866	-0.454266
2.68	-0.895364	-0.445335
2.69	-0.899773	-0.436359
2.7	-0.904092	-0.427339
2.71	-0.90832	-0.418277
2.72	-0.912457	-0.409173
2.73	-0.916503	-0.400028
2.74	-0.920458	-0.390843
2.75	-0.92432	-0.381619
2.76	-0.92809	-0.372356
2.77	-0.931767	-0.363057
2.78	-0.935351	-0.353721
2.79	-0.938842	-0.34435
2.8	-0.942238	-0.334944
2.81	-0.945541	-0.325505
2.82	-0.948748	-0.316033
2.83	-0.951861	-0.30653
2.84	-0.954879	-0.296996
2.85	-0.957801	-0.287433
2.86	-0.960628	-0.27784
2.87	-0.963358	-0.26822
2.88	-0.965992	-0.258573
2.89	-0.96853	-0.2489
2.9	-0.97097	-0.239202
2.91	-0.973314	-0.229481
2.92	-0.97556	-0.219736
2.93	-0.977708	-0.20997
2.94	-0.979759	-0.200182
2.95	-0.981712	-0.190374
2.96	-0.983567	-0.180548
2.97	-0.985323	-0.170703
2.98	-0.986981	-0.160841
2.99	-0.98854	-0.150964
3	-0.99	-0.141071
3.01	-0.991361	-0.131164
3.02	-0.992623	-0.121243
3.03	-0.993786	-0.111311
3.04	-0.994849	-0.101368
3.05	-0.995813	-0.0914141
3.06	-0.996678	-0.0814514
3.07	-0.997442	-0.0714805
3.08	-0.998107	-0.0615025
3.09	-0.998672	-0.0515184
3.1	-0.999138	-0.0415291
3.11	-0.999503	-0.0315356
3.12	-0.999768	-0.021539
3.13	-0.999934	-0.0115402
3.14	-0.999999	-0.00154032
3.15	-0.999965	0.00845975
3.16	-0.99983	0.018459
3.17	-0.999595	0.0284563
3.18	-0.999261	0.0384509
3.19	-0.998826	0.0484416
3.2	-0.998292	0.0584274
3.21	-0.997658	0.0684074
3.22	-0.996924	0.0783806
3.23	-0.99609	0.0883459
3.24	-0.995157	0.0983024
3.25	-0.994124	0.108249
3.26	-0.992992	0.118185
3.27	-0.991761	0.128109
3.28	-0.99043	0.13802
3.29	-0.989	0.147917
3.3	-0.987471	0.1578
3.31	-0.985844	0.167667
3.32	-0.984118	0.177517
3.33	-0.982294	0.187349
3.34	-0.980371	0.197163
3.35	-0.978351	0.206957
3.36	-0.976232	0.21673
3.37	-0.974016	0.226481
3.38	-0.971702	0.23621
3.39	-0.969292	0.245915
3.4	-0.966784	0.255596
3.41	-0.96418	0.265251
3.42	-0.961479	0.27488
3.43	-0.958682	0.284481
3.44	-0.955789	0.294053
3.45	-0.952801	0.303596
3.46	-0.949718	0.313109
3.47	-0.946539	0.322591
3.48	-0.943266	0.33204
3.49	-0.939898	0.341456
3.5	-0.936437	0.350838
3.51	-0.932881	0.360185
3.52	-0.929233	0.369496
3.53	-0.925492	0.378769
3.54	-0.921658	0.388005
3.55	-0.917731	0.397203
3.56	-0.913714	0.40636
3.57	-0.909604	0.415477
3.58	-0.905404	0.424552
3.59	-0.901113	0.433585
3.6	-0.896732	0.442574
3.61	-0.892262	0.45152
3.62	-0.887702	0.46042
3.63	-0.883053	0.469274
3.64	-0.878316	0.478081
3.65	-0.873492	0.48684
3.66	-0.86858	0.495551
3.67	-0.863581	0.504212
3.68	-0.858495	0.512822
3.69	-0.853324	0.521382
3.7	-0.848068	0.529889
3.71	-0.842726	0.538343
3.72	-0.837301	0.546743
3.73	-0.831792	0.555089
3.74	-0.826199	0.563379
3.75	-0.820524	0.571613
3.76	-0.814767	0.57979
3.77	-0.808928	0.587908
3.78	-0.803009	0.595968
3.79	-0.797009	0.603968
3.8	-0.790929	0.611908
3.81	-0.784771	0.619787
3.82	-0.778534	0.627604
3.83	-0.772219	0.635358
3.84	-0.765826	0.643048
3.85	-0.759358	0.650674
3.86	-0.752813	0.658235
3.87	-0.746193	0.66573
3.88	-0.739498	0.673159
3.89	-0.73273	0.68052
3.9	-0.725888	0.687814
3.91	-0.718974	0.695038
3.92	-0.711987	0.702193
3.93	-0.70493	0.709278
3.94	-0.697802	0.716292
3.95	-0.690604	0.723234
3.96	-0.683337	0.730104
3.97	-0.676002	0.736901
3.98	-0.668599	0.743624
3.99	-0.661129	0.750273
4	-0.653593	0.756846
4.01	-0.645992	0.763345
4.02	-0.638327	0.769766
4.03	-0.630597	0.776111
4.04	-0.622804	0.782378
4.05	-0.614949	0.788567
4.06	-0.607033	0.794677
4.07	-0.599056	0.800708
4.08	-0.591019	0.806658
4.09	-0.582923	0.812528
4.1	-0.574768	0.818317
4.11	-0.566556	0.824024
4.12	-0.558288	0.829648
4.13	-0.549963	0.835189
4.14	-0.541584	0.840647
4.15	-0.533151	0.846021
4.16	-0.524664	0.85131
4.17	-0.516124	0.856514
4.18	-0.507533	0.861633
4.19	-0.498892	0.866665
4.2	-0.4902	0.871611
4.21	-0.481459	0.876469
4.22	-0.472671	0.88124
4.23	-0.463835	0.885922
4.24	-0.454952	0.890516
4.25	-0.446024	0.895021
4.26	-0.437052	0.899437
4.27	-0.428036	0.903762
4.28	-0.418977	0.907998
4.29	-0.409876	0.912142
4.3	-0.400734	0.916195
4.31	-0.391552	0.920157
4.32	-0.382331	0.924026
4.33	-0.373071	0.927803
4.34	-0.363775	0.931488
4.35	-0.354441	0.935079
4.36	-0.345073	0.938576
4.37	-0.33567	0.94198
4.38	-0.326233	0.94529
4.39	-0.316764	0.948505
4.4	-0.307263	0.951625
4.41	-0.297732	0.95465
4.42	-0.28817	0.95758
4.43	-0.27858	0.960414
4.44	-0.268962	0.963151
4.45	-0.259317	0.965793
4.46	-0.249646	0.968338
4.47	-0.23995	0.970786
4.48	-0.23023	0.973137
4.49	-0.220488	0.97539
4.5	-0.210723	0.977546
4.51	-0.200937	0.979605
4.52	-0.191131	0.981565
4.53	-0.181305	0.983427
4.54	-0.171462	0.985191
4.55	-0.161601	0.986857
4.56	-0.151725	0.988423
4.57	-0.141833	0.989891
4.58	-0.131927	0.99126
4.59	-0.122008	0.99253
4.6	-0.112076	0.9937
4.61	-0.102134	0.994771
4.62	-0.092181	0.995743
4.63	-0.0822189	0.996615
4.64	-0.0722487	0.997387
4.65	-0.0622712	0.99806
4.66	-0.0522875	0.998633
4.67	-0.0422986	0.999106
4.68	-0.0323054	0.999479
4.69	-0.022309	0.999752
4.7	-0.0123103	0.999925
4.71	-0.00231048	0.999998
4.72	0.00768961	0.999971
4.73	0.0176889	0.999844
4.74	0.0276865	0.999617
4.75	0.0376813	0.99929
4.76	0.0476723	0.998864
4.77	0.0576586	0.998337
4.78	0.067639	0.99771
4.79	0.0776128	0.996984
4.8	0.0875787	0.996158
4.81	0.0975359	0.995233
4.82	0.107483	0.994207
4.83	0.11742	0.993083
4.84	0.127345	0.991859
4.85	0.137257	0.990536
4.86	0.147156	0.989114
4.87	0.15704	0.987593
4.88	0.166908	0.985973
4.89	0.176759	0.984255
4.9	0.186593	0.982438
4.91	0.196408	0.980523
4.92	0.206203	0.97851
4.93	0.215978	0.976399
4.94	0.225731	0.97419
4.95	0.235462	0.971884
4.96	0.245169	0.969481
4.97	0.254851	0.966981
4.98	0.264508	0.964384
4.99	0.274139	0.961691
5	0.283742	0.958901
5.01	0.293317	0.956016
5.02	0.302863	0.953035
5.03	0.312378	0.949959
5.04	0.321862	0.946787
5.05	0.331314	0.943521
5.06	0.340732	0.940161
5.07	0.350117	0.936707
5.08	0.359466	0.933159
5.09	0.36878	0.929517
5.1	0.378057	0.925783
5.11	0.387296	0.921956
5.12	0.396496	0.918037
5.13	0.405656	0.914026
5.14	0.414776	0.909924
5.15	0.423855	0.905731
5.16	0.432891	0.901447
5.17	0.441884	0.897073
5.18	0.450832	0.892609
5.19	0.459736	0.888056
5.2	0.468594	0.883415
5.21	0.477404	0.878685
5.22	0.486167	0.873867
5.23	0.494882	0.868961
5.24	0.503546	0.863969
5.25	0.512161	0.85889
5.26	0.520724	0.853726
5.27	0.529235	0.848476
5.28	0.537694	0.843141
5.29	0.546098	0.837722
5.3	0.554448	0.832219
5.31	0.562743	0.826633
5.32	0.570981	0.820964
5.33	0.579162	0.815213
5.34	0.587285	0.809381
5.35	0.59535	0.803468
5.36	0.603354	0.797474
5.37	0.611299	0.791401
5.38	0.619183	0.785248
5.39	0.627004	0.779017
5.4	0.634763	0.772708
5.41	0.642458	0.766322
5.42	0.650089	0.759859
5.43	0.657655	0.75332
5.44	0.665156	0.746706
5.45	0.672589	0.740017
5.46	0.679956	0.733254
5.47	0.687255	0.726418
5.48	0.694484	0.719509
5.49	0.701645	0.712528
5.5	0.708735	0.705476
5.51	0.715754	0.698353
5.52	0.722702	0.691161
5.53	0.729577	0.683899
5.54	0.73638	0.676569
5.55	0.743109	0.669172
5.56	0.749763	0.661707
5.57	0.756343	0.654176
5.58	0.762847	0.64658
5.59	0.769275	0.638919
5.6	0.775625	0.631195
5.61	0.781899	0.623407
5.62	0.788093	0.615557
5.63	0.79421	0.607645
5.64	0.800246	0.599673
5.65	0.806203	0.59164
5.66	0.812079	0.583548
5.67	0.817874	0.575399
5.68	0.823587	0.567191
5.69	0.829218	0.558927
5.7	0.834766	0.550607
5.71	0.84023	0.542231
5.72	0.84561	0.533802
5.73	0.850906	0.525319
5.74	0.856117	0.516784
5.75	0.861242	0.508197
5.76	0.866281	0.499559
5.77	0.871233	0.490871
5.78	0.876098	0.482134
5.79	0.880876	0.473349
5.8	0.885565	0.464517
5.81	0.890166	0.455638
5.82	0.894678	0.446714
5.83	0.8991	0.437744
5.84	0.903433	0.428732
5.85	0.907675	0.419676
5.86	0.911826	0.410578
5.87	0.915886	0.401439
5.88	0.919855	0.39226
5.89	0.923732	0.383042
5.9	0.927516	0.373786
5.91	0.931207	0.364492
5.92	0.934806	0.355162
5.93	0.938311	0.345796
5.94	0.941722	0.336395
5.95	0.945038	0.326961
5.96	0.948261	0.317495
5.97	0.951388	0.307996
5.98	0.954421	0.298467
5.99	0.957358	0.288908
6	0.960199	0.27932
6.01	0.962944	0.269704
6.02	0.965593	0.260061
6.03	0.968145	0.250392
6.04	0.970601	0.240698
6.05	0.972959	0.23098
6.06	0.97522	0.221239
6.07	0.977384	0.211475
6.08	0.97945	0.201691
6.09	0.981418	0.191886
6.1	0.983288	0.182063
6.11	0.985059	0.172221
6.12	0.986732	0.162361
6.13	0.988306	0.152486
6.14	0.989782	0.142595
6.15	0.991158	0.13269
6.16	0.992436	0.122772
6.17	0.993614	0.112842
6.18	0.994692	0.1029
6.19	0.995672	0.0929479
6.2	0.996551	0.0829865
6.21	0.997331	0.0730168
6.22	0.998012	0.0630399
6.23	0.998592	0.0530566
6.24	0.999073	0.043068
6.25	0.999454	0.0330751
6.26	0.999734	0.0230789
6.27	0.999915	0.0130804
6.28	0.999996	0.00308064
6.29	0.999977	-0.00691947
6.3	0.999858	-0.0169189
6.31	0.999638	-0.0269166
6.32	0.999319	-0.0369117
6.33	0.9989	-0.046903
6.34	0.998381	-0.0568897
6.35	0.997762	-0.0668706
6.36	0.997044	-0.0768449
6.37	0.996226	-0.0868115
6.38	0.995308	-0.0967694
6.39	0.99429	-0.106718
6.4	0.993173	-0.116655
6.41	0.991957	-0.126581
6.42	0.990642	-0.136494
6.43	0.989227	-0.146394
6.44	0.987714	-0.156279
6.45	0.986102	-0.166148
6.46	0.984391	-0.176001
6.47	0.982582	-0.185836
6.48	0.980674	-0.195653
6.49	0.978669	-0.20545
6.5	0.976565	-0.215226
6.51	0.974364	-0.224981
6.52	0.972065	-0.234713
6.53	0.96967	-0.244422
6.54	0.967177	-0.254107
6.55	0.964588	-0.263766
6.56	0.961902	-0.273398
6.57	0.95912	-0.283004
6.58	0.956242	-0.292581
6.59	0.953268	-0.302129
6.6	0.950199	-0.311646
6.61	0.947035	-0.321133
6.62	0.943776	-0.330587
6.63	0.940423	-0.340008
6.64	0.936976	-0.349395
6.65	0.933435	-0.358748
6.66	0.929801	-0.368064
6.67	0.926074	-0.377344
6.68	0.922254	-0.386586
6.69	0.918343	-0.395789
6.7	0.914339	-0.404952
6.71	0.910243	-0.414075
6.72	0.906057	-0.423157
6.73	0.90178	-0.432197
6.74	0.897413	-0.441193
6.75	0.892956	-0.450145
6.76	0.88841	-0.459052
6.77	0.883775	-0.467913
6.78	0.879052	-0.476727
6.79	0.874241	-0.485494
6.8	0.869342	-0.494212
6.81	0.864357	-0.502881
6.82	0.859285	-0.511499
6.83	0.854127	-0.520067
6.84	0.848883	-0.528582
6.85	0.843555	-0.537044
6.86	0.838142	-0.545453
6.87	0.832646	-0.553807
6.88	0.827066	-0.562106
6.89	0.821404	-0.570349
6.9	0.815659	-0.578534
6.91	0.809833	-0.586662
6.92	0.803926	-0.594731
6.93	0.797939	-0.60274
6.94	0.791871	-0.61069
6.95	0.785725	-0.618578
6.96	0.7795	-0.626404
6.97	0.773197	-0.634168
6.98	0.766816	-0.641868
6.99	0.760359	-0.649504
7	0.753826	-0.657075
7.01	0.747218	-0.664581
7.02	0.740535	-0.672019
7.03	0.733777	-0.679391
7.04	0.726947	-0.686695
7.05	0.720044	-0.69393
7.06	0.713068	-0.701096
7.07	0.706022	-0.708192
7.08	0.698904	-0.715216
7.09	0.691717	-0.72217
7.1	0.684461	-0.729051
7.11	0.677136	-0.735859
7.12	0.669744	-0.742593
7.13	0.662284	-0.749254
7.14	0.654759	-0.755839
7.15	0.647168	-0.762349
7.16	0.639512	-0.768782
7.17	0.631792	-0.775139
7.18	0.624009	-0.781418
7.19	0.616164	-0.787619
7.2	0.608257	-0.793742
7.21	0.600289	-0.799784
7.22	0.592261	-0.805747
7.23	0.584174	-0.81163
7.24	0.576028	-0.817431
7.25	0.567825	-0.82315
7.26	0.559565	-0.828787
7.27	0.551249	-0.834342
7.28	0.542879	-0.839812
7.29	0.534453	-0.845199
7.3	0.525975	-0.850501
7.31	0.517443	-0.855719
7.32	0.50886	-0.86085
7.33	0.500226	-0.865896
7.34	0.491542	-0.870855
7.35	0.482809	-0.875727
7.36	0.474028	-0.880511
7.37	0.465199	-0.885207
7.38	0.456324	-0.889815
7.39	0.447403	-0.894334
7.4	0.438437	-0.898763
7.41	0.429427	-0.903102
7.42	0.420375	-0.907352
7.43	0.41128	-0.91151
7.44	0.402145	-0.915577
7.45	0.392969	-0.919553
7.46	0.383754	-0.923437
7.47	0.3745	-0.927228
7.48	0.365209	-0.930927
7.49	0.355882	-0.934532
7.5	0.346518	-0.938044
7.51	0.337121	-0.941462
7.52	0.327689	-0.944787
7.53	0.318225	-0.948016
7.54	0.308729	-0.951151
7.55	0.299202	-0.954191
7.56	0.289645	-0.957135
7.57	0.280059	-0.959984
7.58	0.270445	-0.962736
7.59	0.260804	-0.965393
7.6	0.251137	-0.967952
7.61	0.241445	-0.970415
7.62	0.231729	-0.972781
7.63	0.22199	-0.97505
7.64	0.212228	-0.977221
7.65	0.202445	-0.979295
7.66	0.192642	-0.98127
7.67	0.18282	-0.983147
7.68	0.172979	-0.984926
7.69	0.163121	-0.986607
7.7	0.153247	-0.988189
7.71	0.143358	-0.989672
7.72	0.133454	-0.991056
7.73	0.123537	-0.992341
7.74	0.113607	-0.993527
7.75	0.103666	-0.994613
7.76	0.0937147	-0.9956
7.77	0.083754	-0.996487
7.78	0.0737849	-0.997275
7.79	0.0638085	-0.997963
7.8	0.0538257	-0.998551
7.81	0.0438375	-0.99904
7.82	0.0338449	-0.999428
7.83	0.0238489	-0.999717
7.84	0.0138505	-0.999905
7.85	0.0038508	-0.999994
7.86	-0.00614933	-0.999982
7.87	-0.0161488	-0.999871
7.88	-0.0261467	-0.999659
7.89	-0.036142	-0.999348
7.9	-0.0461337	-0.998936
7.91	-0.0561208	-0.998425
7.92	-0.0661022	-0.997814
7.93	-0.076077	-0.997103
7.94	-0.0860443	-0.996292
7.95	-0.0960029	-0.995382
7.96	-0.105952	-0.994372
7.97	-0.11589	-0.993263
7.98	-0.125817	-0.992054
7.99	-0.135731	-0.990747
8	-0.145632	-0.98934
8.01	-0.155518	-0.987834
8.02	-0.165389	-0.986229
8.03	-0.175243	-0.984526
8.04	-0.185079	-0.982725
8.05	-0.194897	-0.980825
8.06	-0.204696	-0.978827
8.07	-0.214474	-0.976731
8.08	-0.22423	-0.974537
8.09	-0.233965	-0.972246
8.1	-0.243675	-0.969858
8.11	-0.253362	-0.967373
8.12	-0.263023	-0.964791
8.13	-0.272658	-0.962112
8.14	-0.282265	-0.959338
8.15	-0.291844	-0.956467
8.16	-0.301394	-0.953501
8.17	-0.310914	-0.950439
8.18	-0.320403	-0.947282
8.19	-0.32986	-0.944031
8.2	-0.339284	-0.940685
8.21	-0.348674	-0.937245
8.22	-0.358029	-0.933712
8.23	-0.367348	-0.930085
8.24	-0.37663	-0.926365
8.25	-0.385875	-0.922552
8.26	-0.395081	-0.918647
8.27	-0.404248	-0.91465
8.28	-0.413374	-0.910562
8.29	-0.422459	-0.906383
8.3	-0.431502	-0.902113
8.31	-0.440502	-0.897753
8.32	-0.449457	-0.893303
8.33	-0.458368	-0.888764
8.34	-0.467232	-0.884136
8.35	-0.47605	-0.879419
8.36	-0.484821	-0.874615
8.37	-0.493543	-0.869723
8.38	-0.502215	-0.864744
8.39	-0.510838	-0.859678
8.4	-0.519409	-0.854527
8.41	-0.527928	-0.84929
8.42	-0.536395	-0.843969
8.43	-0.544808	-0.838562
8.44	-0.553166	-0.833072
8.45	-0.561469	-0.827499
8.46	-0.569716	-0.821843
8.47	-0.577906	-0.816105
8.48	-0.586038	-0.810285
8.49	-0.594112	-0.804384
8.5	-0.602126	-0.798403
8.51	-0.61008	-0.792341
8.52	-0.617972	-0.786201
8.53	-0.625804	-0.779982
8.54	-0.633572	-0.773685
8.55	-0.641277	-0.767311
8.56	-0.648918	-0.760859
8.57	-0.656494	-0.754332
8.58	-0.664005	-0.74773
8.59	-0.671449	-0.741052
8.6	-0.678826	-0.734301
8.61	-0.686135	-0.727476
8.62	-0.693376	-0.720578
8.63	-0.700547	-0.713608
8.64	-0.707648	-0.706567
8.65	-0.714678	-0.699455
8.66	-0.721637	-0.692273
8.67	-0.728523	-0.685022
8.68	-0.735337	-0.677703
8.69	-0.742078	-0.670316
8.7	-0.748744	-0.662861
8.71	-0.755335	-0.655341
8.72	-0.76185	-0.647755
8.73	-0.76829	-0.640104
8.74	-0.774652	-0.632389
8.75	-0.780938	-0.624611
8.76	-0.787145	-0.61677
8.77	-0.793273	-0.608868
8.78	-0.799322	-0.600905
8.79	-0.805291	-0.592881
8.8	-0.81118	-0.584799
8.81	-0.816987	-0.576658
8.82	-0.822713	-0.568459
8.83	-0.828356	-0.560204
8.84	-0.833917	-0.551892
8.85	-0.839394	-0.543525
8.86	-0.844787	-0.535104
8.87	-0.850096	-0.526629
8.88	-0.85532	-0.518102
8.89	-0.860458	-0.509523
8.9	-0.86551	-0.500893
8.91	-0.870476	-0.492213
8.92	-0.875355	-0.483484
8.93	-0.880146	-0.474706
8.94	-0.884849	-0.465881
8.95	-0.889463	-0.457009
8.96	-0.893989	-0.448091
8.97	-0.898425	-0.439129
8.98	-0.902772	-0.430123
8.99	-0.907028	-0.421074
9	-0.911193	-0.411982
9.01	-0.915267	-0.40285
9.02	-0.91925	-0.393677
9.03	-0.923141	-0.384465
9.04	-0.926939	-0.375214
9.05	-0.930645	-0.365926
9.06	-0.934258	-0.356601
9.07	-0.937777	-0.347241
9.08	-0.941203	-0.337846
9.09	-0.944534	-0.328417
9.1	-0.947771	-0.318955
9.11	-0.950913	-0.309461
9.12	-0.95396	-0.299937
9.13	-0.956912	-0.290382
9.14	-0.959768	-0.280798
9.15	-0.962528	-0.271187
9.16	-0.965192	-0.261548
9.17	-0.967759	-0.251883
9.18	-0.970229	-0.242193
9.19	-0.972603	-0.232478
