0	0
0.0196078	-0.00961169
0.0392157	-0.0188389
0.0588235	-0.0276817
0.0784314	-0.0361399
0.0980392	-0.0442138
0.117647	-0.0519031
0.137255	-0.059208
0.156863	-0.0661284
0.176471	-0.0726644
0.196078	-0.0788158
0.215686	-0.0845829
0.235294	-0.0899654
0.254902	-0.0949635
0.27451	-0.0995771
0.294118	-0.103806
0.313725	-0.107651
0.333333	-0.111111
0.352941	-0.114187
0.372549	-0.116878
0.392157	-0.119185
0.411765	-0.121107
0.431373	-0.122645
0.45098	-0.123799
0.470588	-0.124567
0.490196	-0.124952
0.509804	-0.124952
0.529412	-0.124567
0.54902	-0.123799
0.568627	-0.122645
0.588235	-0.121107
0.607843	-0.119185
0.627451	-0.116878
0.647059	-0.114187
0.666667	-0.111111
0.686275	-0.107651
0.705882	-0.103806
0.72549	-0.0995771
0.745098	-0.0949635
0.764706	-0.0899654
0.784314	-0.0845829
0.803922	-0.0788158
0.823529	-0.0726644
0.843137	-0.0661284
0.862745	-0.059208
0.882353	-0.0519031
0.901961	-0.0442138
0.921569	-0.0361399
0.941176	-0.0276817
0.960784	-0.0188389
0.980392	-0.00961169
1	0
