0.015625 0.03125 0.0490029 0.0490108 0.0490191
0.015625 0.046875 0.0735178 0.0735296 0.073542
0.015625 0.0625 0.0980487 0.0980645 0.0980809
0.015625 0.078125 0.122601 0.122621 0.122641
0.015625 0.09375 0.147181 0.147204 0.147228
0.015625 0.109375 0.171792 0.17182 0.171848
0.015625 0.125 0.196442 0.196473 0.196505
0.015625 0.140625 0.221136 0.22117 0.221206
0.015625 0.15625 0.245878 0.245916 0.245956
0.015625 0.171875 0.270676 0.270718 0.270761
0.015625 0.1875 0.295534 0.29558 0.295626
0.015625 0.203125 0.32046 0.320508 0.320558
0.015625 0.21875 0.345458 0.34551 0.345563
0.015625 0.234375 0.370535 0.37059 0.370647
0.015625 0.25 0.395698 0.395756 0.395815
0.015625 0.265625 0.420953 0.421013 0.421076
0.015625 0.28125 0.446306 0.446369 0.446434
0.015625 0.296875 0.471765 0.471831 0.471898
0.015625 0.3125 0.497336 0.497404 0.497474
0.015625 0.328125 0.523027 0.523097 0.523169
0.015625 0.34375 0.548845 0.548917 0.548991
0.015625 0.359375 0.574798 0.574872 0.574948
0.015625 0.375 0.600893 0.600969 0.601047
0.015625 0.390625 0.62714 0.627217 0.627296
0.015625 0.40625 0.653546 0.653625 0.653705
0.015625 0.421875 0.680122 0.680201 0.680282
0.015625 0.4375 0.706874 0.706955 0.707037
0.015625 0.453125 0.733815 0.733896 0.733979
0.015625 0.46875 0.760953 0.761035 0.761118
0.015625 0.484375 0.7883 0.788382 0.788465
0.015625 0.5 0.815866 0.815948 0.816031
0.015625 0.515625 0.843663 0.843745 0.843828
0.015625 0.53125 0.871703 0.871785 0.871868
0.015625 0.546875 0.9 0.900082 0.900164
0.015625 0.5625 0.928567 0.928648 0.928729
0.015625 0.578125 0.957419 0.957499 0.957579
0.015625 0.59375 0.986571 0.98665 0.986729
0.015625 0.609375 1.01604 1.01612 1.0162
0.015625 0.625 1.04584 1.04592 1.046
0.015625 0.640625 1.076 1.07607 1.07615
0.015625 0.65625 1.10653 1.1066 1.10668
0.015625 0.671875 1.13746 1.13753 1.1376
0.015625 0.6875 1.1688 1.16887 1.16894
0.015625 0.703125 1.20059 1.20066 1.20073
0.015625 0.71875 1.23286 1.23292 1.23299
0.015625 0.734375 1.26563 1.26569 1.26575
0.015625 0.75 1.29895 1.299 1.29906
0.015625 0.765625 1.33284 1.33289 1.33295
0.015625 0.78125 1.36736 1.36741 1.36746
0.015625 0.796875 1.40255 1.4026 1.40265
0.015625 0.8125 1.43847 1.43852 1.43856
0.015625 0.828125 1.47519 1.47524 1.47528
0.015625 0.84375 1.51279 1.51283 1.51287
0.015625 0.859375 1.55135 1.55139 1.55142
0.015625 0.875 1.591 1.59103 1.59106
0.015625 0.890625 1.63187 1.6319 1.63192
0.015625 0.90625 1.67414 1.67416 1.67419
0.015625 0.921875 1.71805 1.71807 1.71809
0.015625 0.9375 1.76393 1.76395 1.76397
0.015625 0.953125 1.81228 1.8123 1.81231
0.015625 0.96875 1.8639 1.86391 1.86392
0.015625 0.984375 1.92023 1.92024 1.92024
0.015625 1 1.98438 1.98438 1.98438

0.03125 0 0 0 0
0.03125 0.015625 0.0244934 0.0244974 0.0245015
0.03125 0.03125 0.0489922 0.0490001 0.0490084
0.03125 0.046875 0.0735017 0.0735136 0.0735259
0.03125 0.0625 0.0980273 0.098043 0.0980595
0.03125 0.078125 0.122574 0.122594 0.122614
0.03125 0.09375 0.147148 0.147172 0.147196
0.03125 0.109375 0.171755 0.171782 0.17181
0.03125 0.125 0.196399 0.19643 0.196462
0.03125 0.140625 0.221087 0.221121 0.221157
0.03125 0.15625 0.245823 0.245862 0.245901
0.03125 0.171875 0.270615 0.270657 0.2707
0.03125 0.1875 0.295468 0.295513 0.29556
0.03125 0.203125 0.320387 0.320436 0.320486
0.03125 0.21875 0.345379 0.345431 0.345484
0.03125 0.234375 0.37045 0.370505 0.370562
0.03125 0.25 0.395607 0.395664 0.395724
0.03125 0.265625 0.420855 0.420915 0.420977
0.03125 0.28125 0.446201 0.446264 0.446329
0.03125 0.296875 0.471653 0.471718 0.471786
0.03125 0.3125 0.497217 0.497285 0.497355
0.03125 0.328125 0.5229 0.52297 0.523042
0.03125 0.34375 0.54871 0.548783 0.548857
0.03125 0.359375 0.574655 0.574729 0.574805
0.03125 0.375 0.600743 0.600818 0.600896
0.03125 0.390625 0.626981 0.627058 0.627137
0.03125 0.40625 0.653378 0.653457 0.653537
0.03125 0.421875 0.679944 0.680024 0.680105
0.03125 0.4375 0.706687 0.706768 0.70685
0.03125 0.453125 0.733618 0.733699 0.733782
0.03125 0.46875 0.760745 0.760827 0.76091
0.03125 0.484375 0.788081 0.788163 0.788246
0.03125 0.5 0.815635 0.815717 0.8158
0.03125 0.515625 0.84342 0.843502 0.843585
0.03125 0.53125 0.871447 0.871529 0.871612
0.03125 0.546875 0.89973 0.899812 0.899894
0.03125 0.5625 0.928283 0.928364 0.928445
0.03125 0.578125 0.957119 0.957199 0.957279
0.03125 0.59375 0.986255 0.986334 0.986413
0.03125 0.609375 1.01571 1.01578 1.01586
0.03125 0.625 1.04549 1.04557 1.04564
0.03125 0.640625 1.07563 1.0757 1.07578
0.03125 0.65625 1.10613 1.10621 1.10628
0.03125 0.671875 1.13704 1.13711 1.13718
0.03125 0.6875 1.16836 1.16842 1.16849
0.03125 0.703125 1.20012 1.20019 1.20025
0.03125 0.71875 1.23235 1.23242 1.23248
0.03125 0.734375 1.26509 1.26515 1.26521
0.03125 0.75 1.29837 1.29842 1.29848
0.03125 0.765625 1.33222 1.33227 1.33233
0.03125 0.78125 1.36668 1.36674 1.36679
0.03125 0.796875 1.40182 1.40187 1.40192
0.03125 0.8125 1.43767 1.43772 1.43777
0.03125 0.828125 1.47432 1.47436 1.4744
0.03125 0.84375 1.51182 1.51186 1.5119
0.03125 0.859375 1.55027 1.55031 1.55034
0.03125 0.875 1.58978 1.58981 1.58984
0.03125 0.890625 1.63047 1.63049 1.63052
0.03125 0.90625 1.6725 1.67252 1.67255
0.03125 0.921875 1.71608 1.7161 1.71612
0.03125 0.9375 1.76147 1.76148 1.7615
0.03125 0.953125 1.80902 1.80903 1.80905
0.03125 0.96875 1.85918 1.85919 1.8592
0.03125 0.984375 1.91242 1.91243 1.91243
0.03125 1 1.96875 1.96875 1.96875

0.046875 0 0 0 0
0.046875 0.015625 0.0244828 0.0244867 0.0244909
0.046875 0.03125 0.0489709 0.0489788 0.0489871
0.046875 0.046875 0.0734697 0.0734815 0.0734939
0.046875 0.0625 0.0979844 0.0980002 0.0980167
0.046875 0.078125 0.122521 0.12254 0.122561
0.046875 0.09375 0.147084 0.147107 0.147132
0.046875 0.109375 0.171679 0.171706 0.171735
0.046875 0.125 0.196312 0.196343 0.196375
0.046875 0.140625 0.220988 0.221023 0.221059
0.046875 0.15625 0.245714 0.245752 0.245792
0.046875 0.171875 0.270494 0.270536 0.270579
0.046875 0.1875 0.295335 0.29538 0.295427
0.046875 0.203125 0.320242 0.320291 0.320341
0.046875 0.21875 0.345222 0.345273 0.345327
0.046875 0.234375 0.37028 0.370335 0.370391
0.046875 0.25 0.395424 0.395481 0.395541
0.046875 0.265625 0.420658 0.420719 0.420781
0.046875 0.28125 0.445991 0.446054 0.446119
0.046875 0.296875 0.471429 0.471495 0.471562
0.046875 0.3125 0.496978 0.497046 0.497116
0.046875 0.328125 0.522647 0.522717 0.522789
0.046875 0.34375 0.548442 0.548514 0.548588
0.046875 0.359375 0.574371 0.574445 0.574521
0.046875 0.375 0.600441 0.600517 0.600595
0.046875 0.390625 0.626663 0.62674 0.626819
0.046875 0.40625 0.653042 0.653121 0.653201
0.046875 0.421875 0.679589 0.679669 0.67975
0.046875 0.4375 0.706313 0.706394 0.706476
0.046875 0.453125 0.733223 0.733305 0.733387
0.046875 0.46875 0.76033 0.760412 0.760495
0.046875 0.484375 0.787643 0.787725 0.787808
0.046875 0.5 0.815174 0.815257 0.81534
0.046875 0.515625 0.842934 0.843017 0.8431
0.046875 0.53125 0.870936 0.871018 0.8711
0.046875 0.546875 0.899192 0.899273 0.899355
0.046875 0.5625 0.927715 0.927796 0.927877
0.046875 0.578125 0.956521 0.956601 0.956681
0.046875 0.59375 0.985623 0.985702 0.985781
0.046875 0.609375 1.01504 1.01512 1.01519
0.046875 0.625 1.04479 1.04486 1.04494
0.046875 0.640625 1.07488 1.07496 1.07503
0.046875 0.65625 1.10534 1.10542 1.10549
0.046875 0.671875 1.1362 1.13627 1.13634
0.046875 0.6875 1.16747 1.16754 1.1676
0.046875 0.703125 1.19917 1.19924 1.19931
0.046875 0.71875 1.23135 1.23141 1.23147
0.046875 0.734375 1.26401 1.26407 1.26414
0.046875 0.75 1.29721 1.29727 1.29733
0.046875 0.765625 1.33097 1.33103 1.33108
0.046875 0.78125 1.36534 1.3654 1.36545
0.046875 0.796875 1.40036 1.40041 1.40046
0.046875 0.8125 1.43609 1.43614 1.43618
0.046875 0.828125 1.47258 1.47262 1.47267
0.046875 0.84375 1.5099 1.50994 1.50998
0.046875 0.859375 1.54814 1.54817 1.54821
0.046875 0.875 1.58737 1.5874 1.58744
0.046875 0.890625 1.62772 1.62775 1.62778
0.046875 0.90625 1.66931 1.66933 1.66936
0.046875 0.921875 1.71229 1.71231 1.71233
0.046875 0.9375 1.75684 1.75686 1.75687
0.046875 0.953125 1.80315 1.80316 1.80317
0.046875 0.96875 1.85138 1.85139 1.85139
0.046875 0.984375 1.90153 1.90153 1.90153
0.046875 1 1.95312 1.95312 1.95312

0.0625 0 0 0 0
0.0625 0.015625 0.0244668 0.0244708 0.0244749
0.0625 0.03125 0.0489389 0.0489469 0.0489551
0.0625 0.046875 0.0734216 0.0734335 0.0734459
0.0625 0.0625 0.0979203 0.0979361 0.0979525
0.0625 0.078125 0.12244 0.12246 0.12248
0.0625 0.09375 0.146987 0.14701 0.147035
0.0625 0.109375 0.171566 0.171593 0.171621
0.0625 0.125 0.196182 0.196213 0.196245
0.0625 0.140625 0.220841 0.220876 0.220912
0.0625 0.15625 0.24555 0.245588 0.245628
0.0625 0.171875 0.270312 0.270354 0.270398
0.0625 0.1875 0.295135 0.295181 0.295227
0.0625 0.203125 0.320025 0.320073 0.320123
0.0625 0.21875 0.344986 0.345038 0.345091
0.0625 0.234375 0.370025 0.37008 0.370137
0.0625 0.25 0.395149 0.395207 0.395266
0.0625 0.265625 0.420364 0.420425 0.420487
0.0625 0.28125 0.445677 0.44574 0.445805
0.0625 0.296875 0.471093 0.471159 0.471227
0.0625 0.3125 0.496621 0.496689 0.496759
0.0625 0.328125 0.522267 0.522338 0.52241
0.0625 0.34375 0.548039 0.548112 0.548186
0.0625 0.359375 0.573944 0.574019 0.574094
0.0625 0.375 0.599991 0.600066 0.600144
0.0625 0.390625 0.626186 0.626263 0.626342
0.0625 0.40625 0.652539 0.652618 0.652698
0.0625 0.421875 0.679058 0.679138 0.679219
0.0625 0.4375 0.705753 0.705834 0.705916
0.0625 0.453125 0.732633 0.732715 0.732797
0.0625 0.46875 0.759708 0.75979 0.759873
0.0625 0.484375 0.786988 0.787071 0.787154
0.0625 0.5 0.814484 0.814567 0.81465
0.0625 0.515625 0.842208 0.84229 0.842373
0.0625 0.53125 0.870171 0.870253 0.870335
0.0625 0.546875 0.898386 0.898468 0.898549
0.0625 0.5625 0.926866 0.926947 0.927028
0.0625 0.578125 0.955625 0.955706 0.955785
0.0625 0.59375 0.984679 0.984758 0.984837
0.0625 0.609375 1.01404 1.01412 1.0142
0.0625 0.625 1.04373 1.04381 1.04388
0.0625 0.640625 1.07377 1.07384 1.07392
0.0625 0.65625 1.10417 1.10424 1.10431
0.0625 0.671875 1.13495 1.13502 1.13509
0.0625 0.6875 1.16614 1.16621 1.16628
0.0625 0.703125 1.19776 1.19783 1.19789
0.0625 0.71875 1.22984 1.22991 1.22997
0.0625 0.734375 1.26241 1.26247 1.26253
0.0625 0.75 1.29549 1.29555 1.29561
0.0625 0.765625 1.32913 1.32918 1.32924
0.0625 0.78125 1.36335 1.3634 1.36346
0.0625 0.796875 1.39821 1.39826 1.39831
0.0625 0.8125 1.43374 1.43379 1.43384
0.0625 0.828125 1.47001 1.47006 1.4701
0.0625 0.84375 1.50708 1.50712 1.50716
0.0625 0.859375 1.545 1.54503 1.54507
0.0625 0.875 1.58386 1.58389 1.58392
0.0625 0.890625 1.62373 1.62376 1.62379
0.0625 0.90625 1.66473 1.66475 1.66478
0.0625 0.921875 1.70694 1.70696 1.70698
0.0625 0.9375 1.75046 1.75047 1.75049
0.0625 0.953125 1.79536 1.79537 1.79539
0.0625 0.96875 1.84166 1.84166 1.84167
0.0625 0.984375 1.88918 1.88919 1.88919
0.0625 1 1.9375 1.9375 1.9375

0.078125 0 0 0 0
0.078125 0.015625 0.0244456 0.0244495 0.0244537
0.078125 0.03125 0.0488964 0.0489043 0.0489126
0.078125 0.046875 0.0733577 0.0733696 0.073382
0.078125 0.0625 0.0978349 0.0978508 0.0978672
0.078125 0.078125 0.122333 0.122353 0.122373
0.078125 0.09375 0.146858 0.146882 0.146906
0.078125 0.109375 0.171415 0.171442 0.171471
0.078125 0.125 0.196009 0.19604 0.196072
0.078125 0.140625 0.220646 0.220681 0.220717
0.078125 0.15625 0.245331 0.24537 0.245409
0.078125 0.171875 0.270071 0.270113 0.270156
0.078125 0.1875 0.29487 0.294915 0.294962
0.078125 0.203125 0.319735 0.319784 0.319834
0.078125 0.21875 0.344672 0.344724 0.344777
0.078125 0.234375 0.369686 0.369741 0.369797
0.078125 0.25 0.394784 0.394842 0.394902
0.078125 0.265625 0.419973 0.420034 0.420096
0.078125 0.28125 0.445258 0.445322 0.445386
0.078125 0.296875 0.470647 0.470713 0.47078
0.078125 0.3125 0.496146 0.496214 0.496284
0.078125 0.328125 0.521763 0.521833 0.521905
0.078125 0.34375 0.547504 0.547576 0.54765
0.078125 0.359375 0.573377 0.573452 0.573527
0.078125 0.375 0.599391 0.599467 0.599544
0.078125 0.390625 0.625552 0.62563 0.625708
0.078125 0.40625 0.65187 0.651948 0.652028
0.078125 0.421875 0.678352 0.678432 0.678513
0.078125 0.4375 0.705009 0.70509 0.705171
0.078125 0.453125 0.731849 0.73193 0.732013
0.078125 0.46875 0.758882 0.758964 0.759046
0.078125 0.484375 0.786118 0.7862 0.786283
0.078125 0.5 0.813568 0.81365 0.813733
0.078125 0.515625 0.841243 0.841325 0.841408
0.078125 0.53125 0.869154 0.869237 0.869319
0.078125 0.546875 0.897315 0.897397 0.897478
0.078125 0.5625 0.925738 0.925819 0.9259
0.078125 0.578125 0.954436 0.954517 0.954596
0.078125 0.59375 0.983425 0.983504 0.983583
0.078125 0.609375 1.01272 1.0128 1.01287
0.078125 0.625 1.04233 1.04241 1.04249
0.078125 0.640625 1.07229 1.07236 1.07244
0.078125 0.65625 1.1026 1.10268 1.10275
0.078125 0.671875 1.13329 1.13336 1.13343
0.078125 0.6875 1.16438 1.16445 1.16452
0.078125 0.703125 1.19589 1.19596 1.19603
0.078125 0.71875 1.22785 1.22792 1.22798
0.078125 0.734375 1.26028 1.26035 1.26041
0.078125 0.75 1.29322 1.29328 1.29333
0.078125 0.765625 1.32669 1.32674 1.3268
0.078125 0.78125 1.36073 1.36078 1.36083
0.078125 0.796875 1.39537 1.39542 1.39547
0.078125 0.8125 1.43067 1.43071 1.43076
0.078125 0.828125 1.46666 1.4667 1.46674
0.078125 0.84375 1.50339 1.50343 1.50347
0.078125 0.859375 1.54093 1.54096 1.541
0.078125 0.875 1.57932 1.57935 1.57938
0.078125 0.890625 1.61863 1.61866 1.61869
0.078125 0.90625 1.65893 1.65896 1.65898
0.078125 0.921875 1.70027 1.70029 1.70031
0.078125 0.9375 1.74269 1.7427 1.74272
0.078125 0.953125 1.78619 1.7862 1.78621
0.078125 0.96875 1.8307 1.83071 1.83072
0.078125 0.984375 1.87604 1.87605 1.87605
0.078125 1 1.92188 1.92188 1.92188

0.09375 0 0 0 0
0.09375 0.015625 0.0244191 0.024423 0.0244272
0.09375 0.03125 0.0488433 0.0488513 0.0488595
0.09375 0.046875 0.0732781 0.07329 0.0733023
0.09375 0.0625 0.0977285 0.0977444 0.0977608
0.09375 0.078125 0.1222 0.12222 0.12224
0.09375 0.09375 0.146698 0.146721 0.146746
0.09375 0.109375 0.171227 0.171254 0.171283
0.09375 0.125 0.195793 0.195825 0.195857
0.09375 0.140625 0.220402 0.220437 0.220473
0.09375 0.15625 0.245059 0.245098 0.245137
0.09375 0.171875 0.26977 0.269812 0.269855
0.09375 0.1875 0.294539 0.294585 0.294631
0.09375 0.203125 0.319374 0.319423 0.319473
0.09375 0.21875 0.34428 0.344332 0.344385
0.09375 0.234375 0.369263 0.369318 0.369375
0.09375 0.25 0.394329 0.394387 0.394447
0.09375 0.265625 0.419485 0.419546 0.419608
0.09375 0.28125 0.444737 0.4448 0.444865
0.09375 0.296875 0.470091 0.470157 0.470224
0.09375 0.3125 0.495554 0.495622 0.495692
0.09375 0.328125 0.521134 0.521204 0.521276
0.09375 0.34375 0.546837 0.546909 0.546983
0.09375 0.359375 0.572671 0.572745 0.572821
0.09375 0.375 0.598643 0.598719 0.598796
0.09375 0.390625 0.624762 0.62484 0.624918
0.09375 0.40625 0.651036 0.651115 0.651195
0.09375 0.421875 0.677473 0.677553 0.677633
0.09375 0.4375 0.704082 0.704162 0.704244
0.09375 0.453125 0.730872 0.730953 0.731035
0.09375 0.46875 0.757852 0.757935 0.758017
0.09375 0.484375 0.785034 0.785116 0.785199
0.09375 0.5 0.812426 0.812509 0.812592
0.09375 0.515625 0.840041 0.840124 0.840206
0.09375 0.53125 0.867889 0.867972 0.868054
0.09375 0.546875 0.895983 0.896065 0.896146
0.09375 0.5625 0.924334 0.924416 0.924496
0.09375 0.578125 0.952957 0.953038 0.953118
0.09375 0.59375 0.981866 0.981945 0.982024
0.09375 0.609375 1.01107 1.01115 1.01123
0.09375 0.625 1.0406 1.04068 1.04075
0.09375 0.640625 1.07046 1.07053 1.0706
0.09375 0.65625 1.10066 1.10074 1.10081
0.09375 0.671875 1.13124 1.13131 1.13138
0.09375 0.6875 1.1622 1.16227 1.16234
0.09375 0.703125 1.19358 1.19365 1.19371
0.09375 0.71875 1.22539 1.22545 1.22552
0.09375 0.734375 1.25766 1.25772 1.25778
0.09375 0.75 1.29041 1.29047 1.29053
0.09375 0.765625 1.32368 1.32374 1.32379
0.09375 0.78125 1.35749 1.35755 1.3576
0.09375 0.796875 1.39189 1.39194 1.39198
0.09375 0.8125 1.42689 1.42694 1.42698
0.09375 0.828125 1.46255 1.46259 1.46264
0.09375 0.84375 1.4989 1.49894 1.49898
0.09375 0.859375 1.53599 1.53603 1.53606
0.09375 0.875 1.57386 1.57389 1.57393
0.09375 0.890625 1.61255 1.61258 1.61261
0.09375 0.90625 1.6521 1.65212 1.65214
0.09375 0.921875 1.69252 1.69254 1.69256
0.09375 0.9375 1.73383 1.73385 1.73387
0.09375 0.953125 1.776 1.77601 1.77602
0.09375 0.96875 1.81891 1.81892 1.81893
0.09375 0.984375 1.86242 1.86242 1.86243
0.09375 1 1.90625 1.90625 1.90625

0.109375 0 0 0 0
0.109375 0.015625 0.0243874 0.0243913 0.0243955
0.109375 0.03125 0.0487799 0.0487878 0.0487961
0.109375 0.046875 0.0731828 0.0731947 0.073207
0.109375 0.0625 0.0976012 0.097617 0.0976334
0.109375 0.078125 0.12204 0.12206 0.122081
0.109375 0.09375 0.146506 0.146529 0.146554
0.109375 0.109375 0.171002 0.17103 0.171058
0.109375 0.125 0.195535 0.195567 0.195599
0.109375 0.140625 0.220111 0.220145 0.220181
0.109375 0.15625 0.244733 0.244772 0.244811
0.109375 0.171875 0.269409 0.269451 0.269494
0.109375 0.1875 0.294144 0.294189 0.294236
0.109375 0.203125 0.318943 0.318992 0.319042
0.109375 0.21875 0.343812 0.343864 0.343917
0.109375 0.234375 0.368758 0.368813 0.368869
0.109375 0.25 0.393785 0.393843 0.393903
0.109375 0.265625 0.418902 0.418962 0.419025
0.109375 0.28125 0.444113 0.444176 0.444241
0.109375 0.296875 0.469425 0.469491 0.469559
0.109375 0.3125 0.494846 0.494914 0.494984
0.109375 0.328125 0.520382 0.520452 0.520524
0.109375 0.34375 0.546039 0.546112 0.546185
0.109375 0.359375 0.571826 0.5719 0.571976
0.109375 0.375 0.59775 0.597826 0.597903
0.109375 0.390625 0.623818 0.623896 0.623974
0.109375 0.40625 0.650039 0.650118 0.650198
0.109375 0.421875 0.676422 0.676502 0.676582
0.109375 0.4375 0.702973 0.703054 0.703136
0.109375 0.453125 0.729704 0.729786 0.729868
0.109375 0.46875 0.756623 0.756705 0.756787
0.109375 0.484375 0.783739 0.783822 0.783904
0.109375 0.5 0.811064 0.811146 0.811229
0.109375 0.515625 0.838606 0.838689 0.838771
0.109375 0.53125 0.866379 0.866461 0.866543
0.109375 0.546875 0.894393 0.894475 0.894556
0.109375 0.5625 0.92266 0.922741 0.922822
0.109375 0.578125 0.951194 0.951274 0.951354
0.109375 0.59375 0.980007 0.980086 0.980165
0.109375 0.609375 1.00911 1.00919 1.00927
0.109375 0.625 1.03853 1.03861 1.03868
0.109375 0.640625 1.06827 1.06835 1.06842
0.109375 0.65625 1.09835 1.09843 1.0985
0.109375 0.671875 1.12879 1.12887 1.12894
0.109375 0.6875 1.15961 1.15968 1.15975
0.109375 0.703125 1.19083 1.1909 1.19096
0.109375 0.71875 1.22247 1.22253 1.2226
0.109375 0.734375 1.25455 1.25461 1.25467
0.109375 0.75 1.28709 1.28715 1.28721
0.109375 0.765625 1.32013 1.32018 1.32024
0.109375 0.78125 1.35368 1.35374 1.35379
0.109375 0.796875 1.38779 1.38784 1.38788
0.109375 0.8125 1.42247 1.42251 1.42256
0.109375 0.828125 1.45775 1.4578 1.45784
0.109375 0.84375 1.49368 1.49372 1.49376
0.109375 0.859375 1.53028 1.53032 1.53035
0.109375 0.875 1.56758 1.56762 1.56765
0.109375 0.890625 1.60561 1.60564 1.60567
0.109375 0.90625 1.64438 1.6444 1.64443
0.109375 0.921875 1.68389 1.68391 1.68393
0.109375 0.9375 1.72413 1.72415 1.72417
0.109375 0.953125 1.76505 1.76506 1.76507
0.109375 0.96875 1.80654 1.80655 1.80656
0.109375 0.984375 1.84847 1.84847 1.84847
0.109375 1 1.89062 1.89062 1.89062

0.125 0 0 0 0
0.125 0.015625 0.0243505 0.0243545 0.0243586
0.125 0.03125 0.0487061 0.0487141 0.0487223
0.125 0.046875 0.0730719 0.0730839 0.0730962
0.125 0.0625 0.0974532 0.097469 0.0974854
0.125 0.078125 0.121855 0.121875 0.121895
0.125 0.09375 0.146282 0.146306 0.14633
0.125 0.109375 0.170741 0.170768 0.170797
0.125 0.125 0.195235 0.195267 0.195299
0.125 0.140625 0.219772 0.219806 0.219842
0.125 0.15625 0.244355 0.244393 0.244433
0.125 0.171875 0.26899 0.269032 0.269076
0.125 0.1875 0.293684 0.293729 0.293776
0.125 0.203125 0.318441 0.31849 0.31854
0.125 0.21875 0.343268 0.34332 0.343373
0.125 0.234375 0.36817 0.368225 0.368281
0.125 0.25 0.393153 0.393211 0.39327
0.125 0.265625 0.418224 0.418285 0.418347
0.125 0.28125 0.443388 0.443451 0.443516
0.125 0.296875 0.468652 0.468718 0.468786
0.125 0.3125 0.494023 0.494092 0.494161
0.125 0.328125 0.519508 0.519578 0.51965
0.125 0.34375 0.545112 0.545185 0.545259
0.125 0.359375 0.570845 0.570919 0.570995
0.125 0.375 0.596712 0.596788 0.596865
0.125 0.390625 0.622722 0.6228 0.622878
0.125 0.40625 0.648882 0.648961 0.649041
0.125 0.421875 0.675201 0.675281 0.675362
0.125 0.4375 0.701687 0.701768 0.701849
0.125 0.453125 0.728349 0.728431 0.728512
0.125 0.46875 0.755196 0.755278 0.75536
0.125 0.484375 0.782237 0.78232 0.782402
0.125 0.5 0.809482 0.809565 0.809648
0.125 0.515625 0.836942 0.837025 0.837107
0.125 0.53125 0.864628 0.86471 0.864792
0.125 0.546875 0.89255 0.892632 0.892713
0.125 0.5625 0.92072 0.920801 0.920882
0.125 0.578125 0.94915 0.949231 0.949311
0.125 0.59375 0.977854 0.977934 0.978013
0.125 0.609375 1.00685 1.00692 1.007
0.125 0.625 1.03614 1.03621 1.03629
0.125 0.640625 1.06575 1.06582 1.06589
0.125 0.65625 1.09568 1.09576 1.09583
0.125 0.671875 1.12597 1.12604 1.12611
0.125 0.6875 1.15663 1.1567 1.15676
0.125 0.703125 1.18766 1.18773 1.1878
0.125 0.71875 1.2191 1.21917 1.21923
0.125 0.734375 1.25097 1.25103 1.25109
0.125 0.75 1.28328 1.28334 1.2834
0.125 0.765625 1.31606 1.31611 1.31617
0.125 0.78125 1.34933 1.34938 1.34943
0.125 0.796875 1.38311 1.38316 1.38321
0.125 0.8125 1.41743 1.41748 1.41752
0.125 0.828125 1.45232 1.45236 1.4524
